"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
69002,"Pogonophryne pavlovi","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7082,"Pogonophryne permitini","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7084,"Pogonophryne platypogon","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
69001,"Pogonophryne sarmentifera","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7085,"Pogonophryne scotti","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
68999,"Pogonophryne skorai","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
59318,"Pogonophryne squamibarbata","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
65644,"Pogonophryne stewarti","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
66665,"Pogonophryne tronio","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7087,"Pogonophryne ventrimaculata","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
13847,"Polylepion cruentum","Polylepion",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
70036,"Polylepion gilmorei","Polylepion",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
13040,"Polylepion russelli","Polylepion",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
174,"Polyodon spathula","Polyodon",NA,"Polyodontidae","Acipenseriformes","Chondrostei","Osteichthyes"
47429,"Polyplacapros tyleri","Polyplacapros",NA,"Aracanidae","Tetraodontiformes","Teleostei","Osteichthyes"
25648,"Potamorhina altamazonica","Potamorhina",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
48617,"Potamorhina laticeps","Potamorhina",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
25649,"Potamorhina latior","Potamorhina",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
51315,"Potamorhina pristigaster","Potamorhina",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
53101,"Potamorhina squamoralevis","Potamorhina",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
10299,"Psenes arafurensis","Psenes",NA,"Nomeidae","Scombriformes","Teleostei","Osteichthyes"
5008,"Promethichthys prometheus","Promethichthys",NA,"Gempylidae","Scombriformes","Teleostei","Osteichthyes"
5922,"Proscyllium habereri","Proscyllium",NA,"Proscylliidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
63353,"Proscyllium magnificum","Proscyllium",NA,"Proscylliidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
58720,"Proscyllium venustum","Proscyllium",NA,"Proscylliidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
67546,"Protocobitis anteroventris","Protocobitis",NA,"Cobitidae","Cypriniformes","Teleostei","Osteichthyes"
64630,"Protocobitis polylepis","Protocobitis",NA,"Cobitidae","Cypriniformes","Teleostei","Osteichthyes"
49967,"Protocobitis typhlops","Protocobitis",NA,"Cobitidae","Cypriniformes","Teleostei","Osteichthyes"
67912,"Protogrammus alboranensis","Protogrammus",NA,"Callionymidae","Callionymiformes","Teleostei","Osteichthyes"
64202,"Protogrammus antipodus","Protogrammus",NA,"Callionymidae","Callionymiformes","Teleostei","Osteichthyes"
22727,"Protogrammus sousai","Protogrammus",NA,"Callionymidae","Callionymiformes","Teleostei","Osteichthyes"
22990,"Protomyzon aphelocheilus","Protomyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
22991,"Protomyzon borneensis","Protomyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
22995,"Protomyzon griswoldi","Protomyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
22996,"Protomyzon whiteheadi","Protomyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
25651,"Psectrogaster amazonica","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
56443,"Psectrogaster ciliata","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
53109,"Psectrogaster curviventris","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
51317,"Psectrogaster essequibensis","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
53106,"Psectrogaster falcata","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
53107,"Psectrogaster rhomboides","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
25652,"Psectrogaster rutiloides","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
53111,"Psectrogaster saguiru","Psectrogaster",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
3925,"Psenes cyanophrys","Psenes",NA,"Nomeidae","Scombriformes","Teleostei","Osteichthyes"
3926,"Psenes maculatus","Psenes",NA,"Nomeidae","Scombriformes","Teleostei","Osteichthyes"
3927,"Psenes pellucidus","Psenes",NA,"Nomeidae","Scombriformes","Teleostei","Osteichthyes"
8224,"Psenes sio","Psenes",NA,"Nomeidae","Scombriformes","Teleostei","Osteichthyes"
4513,"Psephurus gladius","Psephurus",NA,"Polyodontidae","Acipenseriformes","Chondrostei","Osteichthyes"
60804,"Pseudogastromyzon buas","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
55026,"Pseudogastromyzon changtingensis","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
55707,"Pseudogastromyzon cheni","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
60802,"Pseudogastromyzon daon","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
61371,"Pseudogastromyzon elongatus","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
55024,"Pseudogastromyzon fangi","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
60900,"Pseudogastromyzon fasciatus","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
55030,"Pseudogastromyzon laticeps","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
55028,"Pseudogastromyzon lianjiangensis","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
61372,"Pseudogastromyzon loos","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
60611,"Pseudogastromyzon meihuashanensis","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
7757,"Pseudogastromyzon myersi","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
55025,"Pseudogastromyzon peristictus","Pseudogastromyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
25835,"Pseudocalliurichthys variegatus","Pseudocalliurichthys",NA,"Callionymidae","Callionymiformes","Teleostei","Osteichthyes"
27286,"Pseudocurimata boehlkei","Pseudocurimata",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
27284,"Pseudocurimata boulengeri","Pseudocurimata",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
27281,"Pseudocurimata lineopunctata","Pseudocurimata",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
27282,"Pseudocurimata patiae","Pseudocurimata",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
27283,"Pseudocurimata peruana","Pseudocurimata",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
27285,"Pseudocurimata troschelii","Pseudocurimata",NA,"Curimatidae","Characiformes","Teleostei","Osteichthyes"
65033,"Pseudohomaloptera batek","Pseudohomaloptera",NA,"Balitoridae","Cypriniformes","Teleostei","Osteichthyes"
26825,"Pseudohomaloptera leonardi","Pseudohomaloptera",NA,"Balitoridae","Cypriniformes","Teleostei","Osteichthyes"
26876,"Pseudohomaloptera sexmaculata","Pseudohomaloptera",NA,"Balitoridae","Cypriniformes","Teleostei","Osteichthyes"
22883,"Pseudohomaloptera tatereganii","Pseudohomaloptera",NA,"Balitoridae","Cypriniformes","Teleostei","Osteichthyes"
56802,"Pseudohomaloptera vulgaris","Pseudohomaloptera",NA,"Balitoridae","Cypriniformes","Teleostei","Osteichthyes"
50810,"Pseudohomaloptera yunnanensis","Pseudohomaloptera",NA,"Balitoridae","Cypriniformes","Teleostei","Osteichthyes"
46934,"Pseudolabrus biserialis","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
59646,"Pseudolabrus eoethinus","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
46949,"Pseudolabrus fuentesi","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
46923,"Pseudolabrus gayi","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
13155,"Pseudolabrus guentheri","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
12795,"Pseudolabrus japonicus","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
12796,"Pseudolabrus luculentus","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
46965,"Pseudolabrus miles","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
14424,"Pseudolabrus rubicundus","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
46956,"Pseudolabrus semifasciatus","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
57440,"Pseudolabrus sieboldi","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
46959,"Pseudolabrus torotai","Pseudolabrus",NA,"Labridae","Eupercaria/misc","Teleostei","Osteichthyes"
6152,"Pseudorhodeus tanago","Pseudorhodeus",NA,"Acheilognathidae","Cypriniformes","Teleostei","Osteichthyes"
364,"Pomatomus saltatrix","Pomatomus",NA,"Pomatomidae","Scombriformes","Teleostei","Osteichthyes"
1546,"Potamothrissa acutirostris","Potamothrissa",NA,"Dorosomatidae","Clupeiformes","Teleostei","Osteichthyes"
1547,"Potamothrissa obtusirostris","Potamothrissa",NA,"Dorosomatidae","Clupeiformes","Teleostei","Osteichthyes"
1548,"Potamothrissa whiteheadi","Potamothrissa",NA,"Dorosomatidae","Clupeiformes","Teleostei","Osteichthyes"
58280,"Protammodytes brachistos","Protammodytes",NA,"Ammodytidae","Perciformes/Uranoscopoidei","Teleostei","Osteichthyes"
58281,"Protammodytes sarisa","Protammodytes",NA,"Ammodytidae","Perciformes/Uranoscopoidei","Teleostei","Osteichthyes"
67703,"Protammodytes ventrolineatus","Protammodytes",NA,"Ammodytidae","Perciformes/Uranoscopoidei","Teleostei","Osteichthyes"
66689,"Protoblepharon mccoskeri","Protoblepharon",NA,"Anomalopidae","Trachichthyiformes","Teleostei","Osteichthyes"
54003,"Protoblepharon rosenblatti","Protoblepharon",NA,"Anomalopidae","Trachichthyiformes","Teleostei","Osteichthyes"
497,"Psenopsis anomala","Psenopsis",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
14280,"Psenopsis cyanea","Psenopsis",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
60570,"Psenopsis humerosa","Psenopsis",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
51592,"Psenopsis intermedia","Psenopsis",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
7653,"Psenopsis obscura","Psenopsis",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
8281,"Psenopsis shojimai","Psenopsis",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
68043,"Pronothobranchius chirioi","Pronothobranchius",NA,"Nothobranchiidae","Cyprinodontiformes","Teleostei","Osteichthyes"
68046,"Pronothobranchius gambiensis","Pronothobranchius",NA,"Nothobranchiidae","Cyprinodontiformes","Teleostei","Osteichthyes"
9881,"Pronothobranchius kiyawensis","Pronothobranchius",NA,"Nothobranchiidae","Cyprinodontiformes","Teleostei","Osteichthyes"
68047,"Pronothobranchius seymouri","Pronothobranchius",NA,"Nothobranchiidae","Cyprinodontiformes","Teleostei","Osteichthyes"
54434,"Psammobatis bergi","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
54435,"Psammobatis extenta","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
54115,"Psammobatis lentiginosa","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
54438,"Psammobatis normani","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
54116,"Psammobatis parvacauda","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
54122,"Psammobatis rudis","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
54433,"Psammobatis rutrum","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
54085,"Psammobatis scobina","Psammobatis",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
51846,"Pseudoraja fischeri","Pseudoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
11037,"Pollimyrus tumifrons","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
5223,"Pollimyrus adspersus","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11021,"Pollimyrus brevis","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
8769,"Pollimyrus castelnaui","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
67504,"Pollimyrus cuandoensis","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
5220,"Pollimyrus eburneensis","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11011,"Pollimyrus guttatus","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
5222,"Pollimyrus isidori","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
10871,"Pollimyrus macroterops","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11026,"Pollimyrus maculipinnis","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
62293,"Pollimyrus marianne","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11028,"Pollimyrus nigricans","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11029,"Pollimyrus nigripinnis","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11030,"Pollimyrus pedunculatus","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
5221,"Pollimyrus petricolus","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11032,"Pollimyrus plagiostoma","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11033,"Pollimyrus pulverulentus","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11034,"Pollimyrus schreyeni","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
11035,"Pollimyrus stappersii","Pollimyrus",NA,"Mormyridae","Osteoglossiformes","Teleostei","Osteichthyes"
57981,"Pnictes asphyxiatus","Pnictes",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
47214,"Poecilopsetta albomaculata","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
58866,"Poecilopsetta beanii","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
10581,"Poecilopsetta colorata","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
59208,"Poecilopsetta dorsialta","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
58868,"Poecilopsetta hawaiiensis","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
49185,"Poecilopsetta inermis","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
61198,"Poecilopsetta macrocephala","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
65478,"Poecilopsetta multiradiata","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
8905,"Poecilopsetta natalensis","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
58850,"Poecilopsetta normani","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
63403,"Poecilopsetta pectoralis","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
15180,"Poecilopsetta plinthus","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
10582,"Poecilopsetta praelonga","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
58869,"Poecilopsetta vaynei","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
47215,"Poecilopsetta zanzibarensis","Poecilopsetta",NA,"Poecilopsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
3387,"Pomoxis annularis","Pomoxis",NA,"Centrarchidae","Centrarchiformes","Teleostei","Osteichthyes"
3388,"Pomoxis nigromaculatus","Pomoxis",NA,"Centrarchidae","Centrarchiformes","Teleostei","Osteichthyes"
17124,"Potamorrhaphis eigenmanni","Potamorrhaphis",NA,"Belonidae","Beloniformes","Teleostei","Osteichthyes"
17121,"Potamorrhaphis guianensis","Potamorrhaphis",NA,"Belonidae","Beloniformes","Teleostei","Osteichthyes"
66713,"Potamorrhaphis labiata","Potamorrhaphis",NA,"Belonidae","Beloniformes","Teleostei","Osteichthyes"
17117,"Potamorrhaphis petersi","Potamorrhaphis",NA,"Belonidae","Beloniformes","Teleostei","Osteichthyes"
57883,"Protogobius attiti","Protogobius",NA,"Rhyacichthyidae","Gobiiformes","Teleostei","Osteichthyes"
10987,"Psammodiscus ocellatus","Psammodiscus",NA,"Rhombosoleidae","Pleuronectiformes","Teleostei","Osteichthyes"
4504,"Psettodes belcheri","Psettodes",NA,"Psettodidae","Pleuronectiformes","Teleostei","Osteichthyes"
5068,"Psettodes bennettii","Psettodes",NA,"Psettodidae","Pleuronectiformes","Teleostei","Osteichthyes"
513,"Psettodes erumei","Psettodes",NA,"Psettodidae","Pleuronectiformes","Teleostei","Osteichthyes"
61470,"Pseudambassis roberti","Pseudambassis",NA,"Ambassidae","Ovalentaria/misc","Teleostei","Osteichthyes"
14410,"Pseudogoniistius nigripes","Pseudogoniistius",NA,"Latridae","Centrarchiformes","Teleostei","Osteichthyes"
24424,"Pseudorhombus annulatus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
8283,"Pseudorhombus argus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
1325,"Pseudorhombus arsius","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
59548,"Pseudorhombus binii","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
4576,"Pseudorhombus cinnamoneus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
56088,"Pseudorhombus ctenosquamis","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
10973,"Pseudorhombus diplospilus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
10519,"Pseudorhombus dupliciocellatus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
1333,"Pseudorhombus elevatus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
1335,"Pseudorhombus javanicus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
8834,"Pseudorhombus jenynsii","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
24215,"Pseudorhombus levisquamis","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
1368,"Pseudorhombus malayanus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
4966,"Pseudorhombus megalops","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
13827,"Pseudorhombus micrognathus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
1376,"Pseudorhombus natalensis","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
10588,"Pseudorhombus neglectus","Pseudorhombus",NA,"Paralichthyidae","Pleuronectiformes","Teleostei","Osteichthyes"
